25000	0.006172
50000	0.012989
100000	0.027298
150000	0.042283
200000	0.057263
250000	0.072874
300000	0.088453
350000	0.104674
400000	0.120044
450000	0.136092
500000	0.152390
550000	0.174279
600000	0.185145
650000	0.201250
700000	0.218772
750000	0.234687
800000	0.251240
850000	0.267233
900000	0.284305
950000	0.301378
1000000	0.318369
1500000	0.489739
2000000	0.664634
2500000	0.841540
3000000	1.019125
3500000	1.199124
4000000	1.380652
4500000	1.570331
5000000	1.750835
5500000	1.936001
6000000	2.118614
6500000	2.307175
7000000	2.492325
7500000	2.676475
8000000	2.868606
8500000	3.057660
9000000	3.262354
9500000	3.436731
10000000	3.635816
