25000	0.002802
50000	0.005599
100000	0.011212
150000	0.016688
200000	0.022305
250000	0.027826
300000	0.033405
350000	0.038918
400000	0.044507
450000	0.050491
500000	0.055608
550000	0.061144
600000	0.067220
650000	0.072228
700000	0.077814
750000	0.083870
800000	0.088892
850000	0.095943
900000	0.100138
950000	0.107179
1000000	0.111245
1500000	0.169321
2000000	0.223665
2500000	0.278988
3000000	0.335396
3500000	0.391560
4000000	0.447050
4500000	0.503033
5000000	0.558833
5500000	0.614450
6000000	0.670587
6500000	0.725560
7000000	0.781260
7500000	0.836520
8000000	0.892023
8500000	0.948249
9000000	1.004471
9500000	1.060139
10000000	1.117222
