25000	0.003606
50000	0.007622
100000	0.016038
150000	0.024933
200000	0.033664
250000	0.042965
300000	0.052321
350000	0.061584
400000	0.070700
450000	0.080206
500000	0.089899
550000	0.099956
600000	0.109415
650000	0.118469
700000	0.128823
750000	0.138169
800000	0.147720
850000	0.157938
900000	0.167835
950000	0.178083
1000000	0.188122
1500000	0.288835
2000000	0.392548
2500000	0.497991
3000000	0.601354
3500000	0.710478
4000000	0.817525
4500000	0.929742
5000000	1.035965
5500000	1.144864
6000000	1.251968
6500000	1.363686
7000000	1.476541
7500000	1.586913
8000000	1.700659
8500000	1.810841
9000000	1.932409
9500000	2.041595
10000000	2.154958
