25000	0.003394
50000	0.007309
100000	0.015842
150000	0.024808
200000	0.034065
250000	0.043554
300000	0.053098
350000	0.063098
400000	0.072978
450000	0.083378
500000	0.093708
550000	0.104144
600000	0.114013
650000	0.124626
700000	0.135269
750000	0.145774
800000	0.156178
850000	0.167113
900000	0.178047
950000	0.189069
1000000	0.199895
1500000	0.313207
2000000	0.437884
2500000	0.578610
3000000	0.707884
3500000	0.850159
4000000	0.993551
4500000	1.148750
5000000	1.307400
5500000	1.457287
6000000	1.628349
6500000	1.777906
7000000	1.944513
7500000	2.104516
8000000	2.297822
8500000	2.450916
9000000	2.654339
9500000	2.794532
10000000	2.985776
