25000	0.002760
50000	0.005556
100000	0.011040
150000	0.016598
200000	0.022250
250000	0.028173
300000	0.033772
350000	0.039635
400000	0.045660
450000	0.051387
500000	0.057269
550000	0.062977
600000	0.069020
650000	0.074274
700000	0.080439
750000	0.085847
800000	0.091524
850000	0.096881
900000	0.102739
950000	0.108609
1000000	0.114630
1500000	0.171178
2000000	0.227923
2500000	0.285359
3000000	0.341974
3500000	0.398858
4000000	0.455567
4500000	0.511883
5000000	0.569162
5500000	0.626193
6000000	0.683225
6500000	0.740425
7000000	0.796743
7500000	0.852428
8000000	0.910223
8500000	0.966690
9000000	1.023666
9500000	1.079868
10000000	1.136534
