25000	0.009004
50000	0.009433
100000	0.016293
150000	0.023342
200000	0.030165
250000	0.038568
300000	0.047375
350000	0.056162
400000	0.066330
450000	0.075079
500000	0.084746
550000	0.095329
600000	0.105608
650000	0.117169
700000	0.129654
750000	0.134291
800000	0.152231
850000	0.156836
900000	0.171334
950000	0.186556
1000000	0.195179
1500000	0.325533
2000000	0.446284
2500000	0.592654
3000000	0.751482
3500000	0.900446
4000000	1.055005
4500000	1.184617
5000000	1.365654
5500000	1.533922
6000000	1.705527
6500000	1.863611
7000000	2.048047
7500000	2.169869
8000000	2.384159
8500000	2.532672
9000000	2.731419
9500000	2.912319
10000000	3.080118
