25000	0.182408
50000	0.166819
100000	0.167950
150000	0.170468
200000	0.172515
250000	0.174608
300000	0.177718
350000	0.178912
400000	0.181006
450000	0.184014
500000	0.185221
550000	0.187163
600000	0.190091
650000	0.191251
700000	0.193214
750000	0.196122
800000	0.197231
850000	0.199320
900000	0.201333
950000	0.204093
1000000	0.204844
1500000	0.224329
2000000	0.242454
2500000	0.259608
3000000	0.276607
3500000	0.293355
4000000	0.306875
4500000	0.322223
5000000	0.336611
5500000	0.352300
6000000	0.366145
6500000	0.380397
7000000	0.393493
7500000	0.407564
8000000	0.421285
8500000	0.435463
9000000	0.447483
9500000	0.461351
10000000	0.474886
