25000	0.002441
50000	0.005022
100000	0.010765
150000	0.016456
200000	0.022123
250000	0.028662
300000	0.034329
350000	0.040576
400000	0.046946
450000	0.052563
500000	0.059546
550000	0.065554
600000	0.071786
650000	0.078324
700000	0.084082
750000	0.092577
800000	0.097280
850000	0.104272
900000	0.112067
950000	0.118229
1000000	0.123977
1500000	0.189253
2000000	0.257948
2500000	0.326011
3000000	0.395819
3500000	0.465857
4000000	0.532724
4500000	0.605344
5000000	0.673653
5500000	0.744843
6000000	0.824062
6500000	0.899569
7000000	0.964767
7500000	1.039287
8000000	1.107154
8500000	1.192042
9000000	1.258382
9500000	1.322422
10000000	1.392671
