25000	2.040241
50000	1.735086
100000	1.741433
150000	1.770818
200000	1.776627
250000	1.800221
300000	1.837708
350000	1.856215
400000	1.875796
450000	1.884395
500000	1.902906
550000	1.930292
600000	1.946453
650000	1.952867
700000	1.983388
750000	2.001941
800000	2.013730
850000	2.053037
900000	2.054038
950000	2.094354
1000000	2.094946
1500000	2.309740
2000000	2.509638
2500000	2.750468
3000000	2.926631
3500000	3.178079
4000000	3.352791
4500000	3.549291
5000000	3.761434
5500000	3.967737
6000000	4.219528
6500000	4.378801
7000000	4.641251
7500000	4.799989
8000000	5.069694
8500000	5.214110
9000000	5.425154
9500000	5.703862
10000000	5.836432
