25000	0.008154
50000	0.004554
100000	0.009181
150000	0.013374
200000	0.016886
250000	0.020946
300000	0.025232
350000	0.029775
400000	0.034373
450000	0.075181
500000	0.058080
550000	0.051952
600000	0.053604
650000	0.058130
700000	0.062692
750000	0.068050
800000	0.072240
850000	0.077121
900000	0.081771
950000	0.086521
1000000	0.091037
1500000	0.184585
2000000	0.182224
2500000	0.227644
3000000	0.298141
3500000	0.335738
4000000	0.373109
4500000	0.410454
5000000	0.455462
5500000	0.501050
6000000	0.547057
6500000	0.592658
7000000	0.639183
7500000	0.683299
8000000	0.736694
8500000	0.783911
9000000	0.829214
9500000	0.876147
10000000	0.922170
