25000	0.002208
50000	0.004867
100000	0.010249
150000	0.016189
200000	0.022223
250000	0.028590
300000	0.034928
350000	0.041385
400000	0.047987
450000	0.054880
500000	0.062293
550000	0.068913
600000	0.077103
650000	0.146977
700000	0.100868
750000	0.099895
800000	0.104860
850000	0.172414
900000	0.184376
950000	0.130624
1000000	0.141369
1500000	0.229752
2000000	0.332922
2500000	0.459463
3000000	0.584796
3500000	0.688087
4000000	0.845506
4500000	0.970081
5000000	1.114133
5500000	1.257963
6000000	1.377531
6500000	1.530156
7000000	1.673369
7500000	1.805020
8000000	2.004399
8500000	2.105958
9000000	2.275175
9500000	2.430597
10000000	2.537920
