25000	0.136233
50000	0.139823
100000	0.137799
150000	0.138145
200000	0.137832
250000	0.138927
300000	0.141753
350000	0.149103
400000	0.143012
450000	0.144540
500000	0.145837
550000	0.153901
600000	0.148505
650000	0.149763
700000	0.151428
750000	0.152605
800000	0.156907
850000	0.156797
900000	0.156586
950000	0.160124
1000000	0.160855
1500000	0.175395
2000000	0.185519
2500000	0.198051
3000000	0.210148
3500000	0.223512
4000000	0.235680
4500000	0.248214
5000000	0.261623
5500000	0.272669
6000000	0.285398
6500000	0.297933
7000000	0.308617
7500000	0.320074
8000000	0.332975
8500000	0.340945
9000000	0.356452
9500000	0.365808
10000000	0.379994
