25000	0.001416
50000	0.002944
100000	0.006305
150000	0.009645
200000	0.012910
250000	0.016900
300000	0.020011
350000	0.023887
400000	0.027585
450000	0.030838
500000	0.034912
550000	0.038352
600000	0.042096
650000	0.046104
700000	0.049423
750000	0.054409
800000	0.056726
850000	0.060836
900000	0.065687
950000	0.069411
1000000	0.073786
1500000	0.111316
2000000	0.151271
2500000	0.190067
3000000	0.231097
3500000	0.271425
4000000	0.312523
4500000	0.352727
5000000	0.393713
5500000	0.434509
6000000	0.478502
6500000	0.523444
7000000	0.560517
7500000	0.608417
8000000	0.644509
8500000	0.695327
9000000	0.739634
9500000	0.772874
10000000	0.812958
