25000	0.004467
50000	0.008346
100000	0.012833
150000	0.024272
200000	0.037522
250000	0.037870
300000	0.045223
350000	0.076493
400000	0.057798
450000	0.065401
500000	0.108984
550000	0.120349
600000	0.131456
650000	0.141672
700000	0.102988
750000	0.164452
800000	0.174440
850000	0.187855
900000	0.134102
950000	0.210459
1000000	0.222333
1500000	0.351036
2000000	0.327191
2500000	0.616971
3000000	0.743883
3500000	0.872272
4000000	0.997719
4500000	0.764890
5000000	0.850333
5500000	1.380382
6000000	1.504355
6500000	1.111872
7000000	1.775648
7500000	1.901974
8000000	2.032571
8500000	2.165131
9000000	1.594616
9500000	2.483746
10000000	1.798348
