0	9782
1	9787
2	9967
3	9795
4	10030
5	9875
6	9816
7	9582
8	9871
9	9885
10	9720
11	9854
12	9845
13	9801
14	9714
15	9887
16	9690
17	9728
18	9927
19	9793
20	9905
21	9541
22	9770
23	9905
24	10007
25	9834
26	9701
27	9781
28	9816
29	9965
30	9966
31	9737
32	9781
33	9881
34	9861
35	9771
36	9769
37	9722
38	9943
39	9853
40	9808
41	9941
42	9622
43	9950
44	9843
45	9905
46	9841
47	9864
48	10004
49	9817
50	9864
51	9900
52	9693
53	9870
54	9750
55	10024
56	9922
57	9832
58	9726
59	9787
60	10186
61	10059
62	9785
63	9906
64	9863
65	9828
66	9862
67	9839
68	9827
69	10095
70	9867
71	9719
72	9952
73	9837
74	9860
75	9950
76	9770
77	9975
78	9827
79	9686
80	9914
81	9866
82	9785
83	9975
84	9932
85	9757
86	9778
87	9617
88	9692
89	9807
90	9971
91	9885
92	9874
93	9960
94	9770
95	9741
96	9863
97	9737
98	9815
99	9812
100	9689
101	9864
102	9938
103	9891
104	9873
105	9917
106	9671
107	9707
108	9777
109	9958
110	9815
111	9935
112	9850
113	9824
114	9792
115	9793
116	9859
117	9820
118	10002
119	9676
120	9850
121	9822
122	9907
123	9772
124	9996
125	9921
126	9766
127	9962
