0	9825
1	9890
2	9959
3	9981
4	9829
5	9886
6	9878
7	9859
8	9698
9	9893
10	10022
11	9876
12	9854
13	9787
14	9750
15	9842
16	9637
17	9932
18	9805
19	9645
20	9952
21	10006
22	9737
23	9918
24	9955
25	9731
26	9821
27	9925
28	9795
29	9878
30	9678
31	9836
32	9972
33	9620
34	9914
35	9751
36	9878
37	9695
38	9847
39	9825
40	9897
41	9607
42	9809
43	9867
44	9911
45	9783
46	9752
47	9815
48	9961
49	9940
50	9660
51	10073
52	9895
53	10062
54	9888
55	9740
56	9957
57	9811
58	9909
59	9807
60	9798
61	9999
62	9689
63	9656
64	10121
65	9759
66	9825
67	9693
68	9769
69	9778
70	9859
71	9754
72	9894
73	9946
74	9748
75	9800
76	9888
77	9700
78	9683
79	9832
80	9811
81	9845
82	9950
83	9882
84	9827
85	9936
86	9815
87	9798
88	9844
89	9846
90	9767
91	9779
92	9814
93	10003
94	9947
95	9961
96	9667
97	9893
98	9726
99	9727
100	9601
101	9861
102	9773
103	9818
104	9688
105	9838
106	9867
107	9995
108	9661
109	9909
110	9809
111	9824
112	9852
113	9785
114	9827
115	10072
116	9951
117	9989
118	9761
119	9848
120	9948
121	9885
122	9906
123	9937
124	9841
125	10022
126	9903
127	9786
