0	10020
1	9852
2	9945
3	9865
4	10029
5	9916
6	9965
7	10045
8	9928
9	9904
10	9927
11	9791
12	10004
13	9815
14	9866
15	9811
16	9801
17	9880
18	9814
19	9801
20	9802
21	9747
22	9815
23	9817
24	9819
25	9816
26	9861
27	9736
28	9824
29	9719
30	9785
31	9864
32	9814
33	9791
34	9720
35	9719
36	9636
37	9551
38	9909
39	9649
40	9668
41	9765
42	9471
43	9762
44	9594
45	9655
46	9572
47	9492
48	9552
49	9578
50	9509
51	9719
52	9511
53	9737
54	9819
55	9560
56	9749
57	9773
58	9669
59	9710
60	9745
61	9886
62	9809
63	9915
64	9965
65	10042
66	10139
67	9898
68	9937
69	10055
70	10057
71	10092
72	9960
73	10052
74	10026
75	10152
76	10108
77	9916
78	9998
79	9849
80	9929
81	9805
82	9772
83	9876
84	9737
85	9793
86	9683
87	9729
88	9671
89	9876
90	9774
91	9630
92	9713
93	9491
94	9604
95	9639
96	9654
97	9643
98	9703
99	9668
100	9797
101	9672
102	9768
103	9884
104	9669
105	10002
106	9829
107	9806
108	9965
109	9975
110	9981
111	10054
112	9936
113	9932
114	10227
115	9807
116	10177
117	10053
118	9954
119	10140
120	10197
121	10115
122	10261
123	10007
124	10263
125	10096
126	10031
127	9885
