25000	0.007861
50000	0.015779
100000	0.031551
150000	0.047783
200000	0.064419
250000	0.081001
300000	0.097424
350000	0.113810
400000	0.130309
450000	0.146712
500000	0.163006
550000	0.179216
600000	0.195573
650000	0.211633
700000	0.228088
750000	0.244521
800000	0.260691
850000	0.277232
900000	0.293689
950000	0.309945
1000000	0.326143
1500000	0.489968
2000000	0.652515
2500000	0.816513
3000000	0.978817
3500000	1.142619
4000000	1.305854
4500000	1.468767
5000000	1.631638
5500000	1.795057
6000000	1.958187
6500000	2.121690
7000000	2.284288
7500000	2.446308
8000000	2.609949
8500000	2.774838
9000000	2.937741
9500000	3.100580
10000000	3.263389
