25000	0.010008
50000	0.008482
100000	0.019743
150000	0.030603
200000	0.040606
250000	0.040531
300000	0.037318
350000	0.043609
400000	0.050412
450000	0.057048
500000	0.063739
550000	0.070846
600000	0.077306
650000	0.084626
700000	0.091366
750000	0.099572
800000	0.105017
850000	0.112583
900000	0.120689
950000	0.127633
1000000	0.133570
1500000	0.203972
2000000	0.278463
2500000	0.351698
3000000	0.428258
3500000	0.499831
4000000	0.575006
4500000	0.657409
5000000	0.728067
5500000	0.806804
6000000	0.883669
6500000	0.968445
7000000	1.039325
7500000	1.122342
8000000	1.204086
8500000	1.285451
9000000	1.356371
9500000	1.434184
10000000	1.516447
