25000	0.008749
50000	0.018772
100000	0.040069
150000	0.062291
200000	0.085587
250000	0.109966
300000	0.135807
350000	0.163455
400000	0.192858
450000	0.272729
500000	0.257833
550000	0.290509
600000	0.326021
650000	0.358752
700000	0.397292
750000	0.433450
800000	0.470649
850000	0.514502
900000	0.554278
950000	0.587197
1000000	0.631219
1500000	1.061886
2000000	1.546881
2500000	2.032503
3000000	2.559192
3500000	3.093228
4000000	3.650909
4500000	4.277725
5000000	4.809291
5500000	5.408319
6000000	6.016021
6500000	6.631677
7000000	7.262813
7500000	7.899233
8000000	8.557281
8500000	9.197790
9000000	9.874949
9500000	10.526708
10000000	11.237230
