25000	0.009332
50000	0.019686
100000	0.041362
150000	0.064190
200000	0.137245
250000	0.180460
300000	0.202163
350000	0.158450
400000	0.181581
450000	0.261686
500000	0.273979
550000	0.257630
600000	0.298034
650000	0.304601
700000	0.343027
750000	0.366102
800000	0.388242
850000	0.412239
900000	0.437162
950000	0.460361
1000000	0.497049
1500000	0.741172
2000000	1.000863
2500000	1.273842
3000000	1.543236
3500000	1.820483
4000000	2.083743
4500000	2.368078
5000000	2.648560
5500000	2.926173
6000000	3.206962
6500000	3.484980
7000000	3.782021
7500000	4.063860
8000000	4.326734
8500000	4.600776
9000000	4.917068
9500000	5.214691
10000000	5.498995
