25000	1.532422
50000	1.382549
100000	1.395540
150000	1.406466
200000	1.417653
250000	1.428829
300000	1.438486
350000	1.447442
400000	1.458267
450000	1.468462
500000	1.477537
550000	1.487537
600000	1.498540
650000	1.508072
700000	1.517427
750000	1.528098
800000	1.536657
850000	1.547623
900000	1.557760
950000	1.569079
1000000	1.577134
1500000	1.679364
2000000	1.780346
2500000	1.880116
3000000	1.977124
3500000	2.076665
4000000	2.174184
4500000	2.272858
5000000	2.372059
5500000	2.469091
6000000	2.569306
6500000	2.667240
7000000	2.765826
7500000	2.866145
8000000	2.965524
8500000	3.063420
9000000	3.160413
9500000	3.260167
10000000	3.357106
