10000	0.001690
25000	0.005763
50000	0.014001
75000	0.022799
100000	0.032854
125000	0.044638
500000	0.252453
1000000	0.626655
2250000	1.708075
5000000	4.430122
10000000	10.415478
20000000	23.592193
30000000	38.047280
40000000	53.938180
50000000	70.173444
60000000	87.471755
70000000	103.790169
80000000	121.191614
90000000	139.659053
100000000	157.472875
