25000	0.661416
50000	0.561232
100000	0.662301
150000	0.567890
200000	0.569539
250000	0.570135
300000	0.571711
350000	0.575868
400000	0.577583
450000	0.577930
500000	0.579015
550000	0.582438
600000	0.579843
650000	0.628660
700000	0.587158
750000	0.654457
800000	0.593154
850000	0.596767
900000	0.596200
950000	0.595406
1000000	0.599453
1500000	0.620040
2000000	0.637853
2500000	0.658780
3000000	0.676583
3500000	0.712026
4000000	0.716557
4500000	0.737437
5000000	0.753445
5500000	0.777990
6000000	0.792662
6500000	0.813066
7000000	0.829603
7500000	0.848746
8000000	0.866319
8500000	0.889420
9000000	0.906780
9500000	0.932071
10000000	0.945804
