25000	0.003095
50000	0.023932
100000	0.036585
150000	0.041936
200000	0.044092
250000	0.048242
300000	0.048378
350000	0.052583
400000	0.060479
450000	0.067798
500000	0.143310
550000	0.097432
600000	0.092919
650000	0.100961
700000	0.109561
750000	0.120009
800000	0.125405
850000	0.135130
900000	0.156951
950000	0.153758
1000000	0.159580
1500000	0.244829
2000000	0.333596
2500000	0.423108
3000000	0.532987
3500000	0.603055
4000000	0.690591
4500000	0.791078
5000000	0.875989
5500000	0.970367
6000000	1.064758
6500000	1.172078
7000000	1.262278
7500000	1.355049
8000000	1.458709
8500000	1.555150
9000000	1.636560
9500000	1.725065
10000000	1.829910
